objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23767E+18,243.1110945,8.566329371,18.95114,18.03119,17.74832,17.68842,17.62394,5322,301,1,226,5.51256E+18,STAR,-0.0001987281,4896,55712,543
1.23766E+18,132.7512996,31.90519739,19.11847,17.92985,17.25582,16.89132,16.70344,3606,301,4,63,1.43005E+18,GALAXY,0.1248412,1270,52991,574
1.23766E+18,127.051061,28.38960059,18.96021,17.15726,16.21052,15.75024,15.41561,3606,301,4,22,1.42664E+18,GALAXY,0.09428709,1267,52932,451
1.23766E+18,127.2884961,28.45281315,19.01815,16.99004,15.99892,15.52737,15.17536,3606,301,4,24,1.42772E+18,GALAXY,0.09372156,1268,52933,286
1.23766E+18,134.6966949,32.93388218,18.94531,17.09251,16.20598,15.79843,15.47541,3606,301,4,76,1.43223E+18,GALAXY,0.07397181,1272,52989,303
1.23766E+18,141.9548264,36.55096014,18.2194,16.35048,15.44443,14.99248,14.65024,3606,301,4,122,1.43561E+18,GALAXY,0.08679763,1275,52996,313
1.23766E+18,216.1162194,57.20943401,17.94777,17.02475,16.81203,16.75883,16.76915,3225,301,6,59,2.77213E+18,STAR,-0.0008553389,2462,54561,608
1.23766E+18,233.7154767,50.23019049,19.4003,17.84868,17.27357,17.0623,16.94071,3225,301,6,143,2.7575E+18,STAR,-1.83E-05,2449,54271,624
1.23766E+18,239.2305032,46.94953717,17.12195,15.85319,15.36111,15.14349,15.06652,3225,301,6,175,3.889E+18,STAR,-0.0009208297,3454,55003,510
1.23766E+18,251.6089671,36.27441532,17.37573,16.4165,16.12817,16.02495,15.99612,3225,301,6,269,2.53891E+18,STAR,-0.0002562083,2255,53565,36
1.23765E+18,4.967321113,-10.91508348,18.93728,17.96042,17.66638,17.54769,17.49267,1740,301,1,55,2.1528E+18,STAR,-0.000635186,1912,53293,300
1.23765E+18,16.72982538,-10.75995729,19.5107,18.34324,17.94804,17.80008,17.75286,1740,301,1,132,3.50045E+18,STAR,-0.0001317748,3109,54833,100
1.23768E+18,356.8434533,3.171012514,19.17785,18.26304,17.964,17.85842,17.79978,7712,301,5,308,4.81909E+18,STAR,-0.0001564778,4280,55503,868
1.23766E+18,229.0721063,38.1432602,18.61714,17.13486,16.52555,16.18281,15.99919,3699,301,4,243,1.57516E+18,GALAXY,0.05608479,1399,53172,109
1.23766E+18,206.9074631,45.47021703,18.78767,17.21374,16.52577,16.13145,15.89926,3699,301,4,123,1.65067E+18,GALAXY,0.06939621,1466,53083,356
1.23767E+18,108.6004996,40.27941576,17.93123,17.98849,18.37511,18.64214,18.80367,6573,301,5,179,3.31369E+18,STAR,0.0001126093,2943,54502,605
1.23767E+18,111.0410739,40.98798528,19.3314,18.16389,17.97734,17.90912,17.88451,6573,301,5,192,1.19977E+19,STAR,-4.88E-06,10656,58163,466
1.23766E+18,252.6658306,39.64936791,19.06063,18.02403,17.54262,17.34259,17.27338,2335,301,4,41,3.85861E+18,STAR,-0.0003468635,3427,54979,554
1.23767E+18,138.071844,2.341656081,18.95814,17.62285,16.94834,16.59634,16.31787,6574,301,5,148,5.30465E+17,GALAXY,0.1018509,471,51924,603
1.23765E+18,159.6416685,65.61862707,18.39948,17.23854,16.88888,16.55936,16.40194,1412,301,4,101,5.50705E+17,GALAXY,0.05155805,489,51930,510
1.23767E+18,260.6766277,63.48736111,17.2105,16.3109,16.02697,15.89183,15.89816,6122,301,2,137,2.87225E+18,STAR,-0.0006017072,2551,54552,286
1.23767E+18,264.0234426,63.63780617,17.06778,15.96853,15.70561,15.61208,15.6141,6122,301,2,147,2.87219E+18,STAR,-8.32E-05,2551,54552,60
1.23767E+18,247.4283729,62.21766132,19.01366,17.04877,16.30349,16.04127,15.91492,6122,301,2,96,2.87109E+18,STAR,-0.0001341643,2550,54206,169
1.23766E+18,216.9631591,43.00008977,19.32872,18.25411,17.55488,17.16725,16.95082,3699,301,4,174,1.57077E+18,GALAXY,0.1821796,1395,52825,494
1.23766E+18,222.6986945,40.94254194,19.48943,17.9284,17.1084,16.77913,16.63151,3699,301,4,205,1.57292E+18,STAR,-0.0001857751,1397,53119,151
1.23766E+18,223.1127214,40.67579027,19.17865,17.71771,17.00586,16.61194,16.28776,3699,301,4,208,1.57291E+18,GALAXY,0.0911159,1397,53119,116
1.23766E+18,140.1817915,32.96871705,19.39705,18.15406,17.49264,17.1765,16.95441,3647,301,3,24,1.79257E+18,GALAXY,0.02409967,1592,52990,506
1.23767E+18,243.3854131,10.57106,19.35467,17.96845,17.15551,16.71626,16.46457,5317,301,3,134,2.84633E+18,GALAXY,0.1413852,2528,54571,202
1.23766E+18,255.9728024,31.44174901,19.163,18.39386,17.4725,16.95531,16.67267,2328,301,3,122,1.09551E+18,QSO,0.1589439,973,52426,50
1.23766E+18,247.7784394,40.93309728,18.21227,16.44191,15.67298,15.3049,15.00678,2328,301,3,45,9.19969E+17,GALAXY,0.03190539,817,52381,396
1.23766E+18,256.2642232,30.92925682,18.83463,16.84787,15.87731,15.39633,15.01235,2328,301,3,126,1.09787E+18,GALAXY,0.07878976,975,52411,415
1.23766E+18,257.5618679,29.51673945,18.94495,17.36724,16.48765,16.03173,15.71263,2328,301,3,138,1.10013E+18,GALAXY,0.1055574,977,52410,440
1.23767E+18,202.4568118,33.02653331,18.51647,17.27327,16.73312,16.48451,16.36961,4576,301,2,545,2.37462E+18,GALAXY,0.01553011,2109,53468,342
1.23766E+18,133.0358664,33.52426174,18.97678,17.94405,17.5027,17.19739,17.0401,4516,301,1,60,1.36238E+18,GALAXY,0.06493223,1210,52701,157
1.23766E+18,179.4841474,13.0685753,19.23692,19.05897,18.98353,18.96664,19.07464,3804,301,5,146,1.81285E+18,QSO,1.428051,1610,53144,555
1.23768E+18,355.3848878,26.70268709,19.58909,17.74908,16.7319,16.22225,15.82004,8110,301,2,202,7.33656E+18,GALAXY,0.09606691,6516,56571,698
1.23766E+18,123.3555125,31.94569493,17.59217,16.37236,15.89569,15.61767,15.5748,2830,301,4,97,9.69532E+17,GALAXY,0.01358272,861,52318,481
1.23768E+18,34.42605016,-1.99388296,19.40328,19.1738,19.03229,19.07216,18.9331,7780,301,4,132,8.82166E+18,QSO,1.014801,7835,56986,860
1.23768E+18,44.65857501,-1.902954363,18.40837,18.1631,18.19617,18.04491,17.58737,7780,301,4,200,8.80819E+18,QSO,0.4065472,7823,56978,988
1.23765E+18,160.9578313,-1.915728593,18.56712,18.64251,18.90796,19.04875,19.16462,1140,301,4,54,4.26282E+18,STAR,0.0002505906,3786,55563,576
1.23767E+18,130.6406045,12.56762063,19.08744,17.7778,17.09646,16.72824,16.54169,5935,301,5,96,2.73375E+18,GALAXY,0.06733903,2428,53801,237
1.23765E+18,8.664676451,-11.02045545,19.41585,18.54848,18.25692,18.12146,18.1287,1740,301,1,79,3.49593E+18,STAR,-0.0001539399,3105,54825,56
1.23765E+18,9.175830193,-11.00115048,17.12356,16.16813,15.8769,15.75478,15.73571,1740,301,1,82,7.37545E+17,STAR,-0.0003339684,655,52162,292
1.23765E+18,12.35287728,-10.94262577,19.4963,18.17816,17.70925,17.54467,17.53018,1740,301,1,103,7.38593E+17,STAR,-0.0001352119,656,52148,10
1.23766E+18,209.6032522,44.97601922,18.24483,16.64396,16.19628,15.97161,15.85715,3699,301,4,136,1.65058E+18,GALAXY,0.03065513,1466,53083,35
1.23767E+18,230.9660352,11.91160671,19.11566,18.01713,17.56635,17.28216,17.18601,5322,301,2,143,3.09963E+18,GALAXY,0.04630812,2753,54234,82
1.23767E+18,247.9922178,62.82977907,16.75653,15.20224,14.72921,14.48143,14.39446,6162,301,3,102,2.8712E+18,STAR,9.13E-05,2550,54206,558
1.23767E+18,223.7955747,12.83659521,17.57972,16.37152,15.86001,15.64303,15.5407,5322,301,1,96,3.83718E+18,STAR,-0.000142159,3408,54948,411
1.23766E+18,131.6274597,31.08305369,19.36395,18.22588,17.41018,16.96251,16.7571,3606,301,4,54,1.42892E+18,GALAXY,0.1472009,1269,52937,568
1.23766E+18,141.8951533,36.54678047,18.18242,16.93288,16.4321,16.18772,16.00288,3606,301,4,122,1.43455E+18,GALAXY,0.02771023,1274,52995,568
1.23766E+18,127.1802536,28.487648,19.44163,17.54598,16.64385,16.20743,15.87227,3606,301,4,23,1.42666E+18,GALAXY,0.06642494,1267,52932,537
1.23766E+18,129.4759479,29.79504719,18.82284,17.42278,16.61089,16.16175,15.84508,3606,301,4,39,1.42884E+18,GALAXY,0.08372208,1269,52937,268
1.23766E+18,129.7242321,30.17926884,19.35537,17.48324,16.49291,16.04245,15.67669,3606,301,4,42,1.42884E+18,GALAXY,0.09740528,1269,52937,265
1.23766E+18,131.2167727,30.95164562,18.04,16.89182,16.37951,15.99953,15.78924,3606,301,4,52,1.42891E+18,GALAXY,0.06467853,1269,52937,524
1.23766E+18,131.6428169,31.25287725,18.29829,16.31754,15.37576,14.93397,14.58863,3606,301,4,55,1.42893E+18,GALAXY,0.04672292,1269,52937,601
1.23766E+18,133.3741508,32.09704946,18.789,17.35118,16.62823,16.23751,15.94887,3606,301,4,66,1.4311E+18,GALAXY,0.07641525,1271,52974,280
1.23766E+18,133.844308,32.49249676,19.52102,18.05434,17.33867,16.9201,16.64203,3606,301,4,70,1.43115E+18,GALAXY,0.0760745,1271,52974,477
1.23766E+18,134.2815428,32.81196217,19.57295,17.69205,16.83863,16.42546,16.09588,3606,301,4,73,1.43115E+18,GALAXY,0.06408069,1271,52974,460
1.23766E+18,131.7800063,31.17642736,19.3694,18.12787,17.52943,17.19604,16.95938,3606,301,4,55,1.42894E+18,GALAXY,0.08366157,1269,52937,613
1.23766E+18,134.1190975,32.64838687,19.329,18.15535,17.66078,17.35534,17.15254,3606,301,4,72,1.43116E+18,GALAXY,0.06551636,1271,52974,498
1.23766E+18,133.287734,32.27460669,18.8848,16.96515,15.90231,15.4618,15.07768,3606,301,4,67,1.43109E+18,GALAXY,0.1193981,1271,52974,271
1.23767E+18,263.3067615,63.61624842,17.84767,16.22659,15.6665,15.48057,15.41477,6122,301,2,145,2.87219E+18,STAR,-2.44E-05,2551,54552,88
1.23767E+18,213.6335643,26.46067644,19.36118,18.12535,17.56627,17.21069,17.00859,4649,301,3,196,2.39484E+18,GALAXY,0.1415226,2127,53859,197
1.23767E+18,253.2083224,48.66585221,18.98715,17.08332,16.19875,15.75521,15.405,5362,301,2,165,7.11014E+18,GALAXY,0.06533914,6315,56181,298
1.23765E+18,209.2138209,65.82327657,19.00383,18.12154,17.58921,17.18493,17.10181,1412,301,4,234,5.59582E+17,GALAXY,0.1898531,497,51989,37
1.23766E+18,253.9275061,38.22731157,17.52512,17.23168,17.0906,16.93406,16.86604,2335,301,4,52,5.84007E+18,QSO,1.929911,5187,56074,92
1.23766E+18,131.4911224,55.13604354,18.53744,16.78217,16.01464,15.63589,15.35088,3600,301,3,18,5.0448E+17,GALAXY,0.02553242,448,51900,281
1.23766E+18,200.4962925,46.56436434,17.86242,16.35115,15.59171,15.15559,14.87726,3699,301,4,92,1.64495E+18,GALAXY,0.06076125,1461,53062,30
1.23767E+18,184.1640737,30.33719121,19.23149,17.93726,17.51873,17.24163,17.22237,5071,301,4,442,2.5109E+18,GALAXY,0.0796463,2230,53799,509
1.23767E+18,121.7042225,15.0021367,19.48741,18.18649,17.60067,17.32914,17.22692,5071,301,4,49,2.55364E+18,GALAXY,0.03040919,2268,53682,365
1.23767E+18,153.2439378,17.28252223,19.56656,19.37136,19.2674,19.10231,18.97093,5935,301,4,245,6.00354E+18,QSO,2.016407,5332,55981,896
1.23765E+18,17.02506657,-10.69113497,18.52932,17.2506,17.29388,17.39762,17.42841,1740,301,1,134,3.50044E+18,STAR,-0.0004886196,3109,54833,49
1.23766E+18,120.482514,55.12676468,18.5734,17.52262,17.01947,16.76096,16.63221,4264,301,5,132,2.10667E+18,GALAXY,0.04689503,1871,53384,389
1.23766E+18,114.9386398,48.74199472,16.28096,14.81448,14.07214,13.71552,13.46989,4264,301,5,84,2.10327E+18,GALAXY,0.02126779,1868,53318,314
1.23766E+18,215.6828549,57.37571863,19.35227,18.27602,17.83422,17.65383,17.58938,3225,301,6,57,2.77212E+18,STAR,-8.31E-05,2462,54561,574
1.23766E+18,238.5011087,47.48074302,18.69074,17.8492,17.59172,17.49416,17.46404,3225,301,6,170,7.57737E+18,STAR,-0.0006640837,6730,56425,238
1.23766E+18,251.0668569,37.08050796,16.50107,15.02889,14.52948,14.36535,14.32773,3225,301,6,263,2.53907E+18,STAR,-0.0001243462,2255,53565,606
1.23766E+18,126.1304052,33.26546215,19.59083,19.55063,19.34277,19.25725,19.45982,2964,301,6,16,1.15216E+19,QSO,1.431192,10233,58130,816
1.23766E+18,152.0114891,46.29587683,18.052,17.13802,16.89599,16.81501,16.82028,2964,301,6,174,7.50188E+18,STAR,-0.0006218769,6663,56338,48
1.23766E+18,175.8167799,50.83193948,19.23116,18.2914,17.96997,17.85569,17.81115,2964,301,6,283,1.08889E+18,STAR,-0.0006197029,967,52636,529
1.23766E+18,178.077789,50.98404927,19.05959,17.30894,16.59789,16.34144,16.21071,2964,301,6,293,3.57259E+18,STAR,-0.0001199153,3173,54849,412
1.23766E+18,189.592649,51.11502081,18.97973,18.95219,18.91088,18.5989,18.57619,2964,301,6,341,1.43902E+18,QSO,1.920912,1278,52735,449
1.23766E+18,192.3499132,50.92545099,17.83655,16.65593,16.1726,15.96364,15.90123,2964,301,6,353,3.26297E+18,STAR,-0.0003362057,2898,54567,419
1.23766E+18,192.6991125,50.86701968,18.83234,17.90743,17.55497,17.40339,17.36968,2964,301,6,354,3.26298E+18,STAR,-0.0001333978,2898,54567,444
1.23767E+18,249.0622041,62.30109367,17.09831,15.49977,14.95081,14.75347,14.69687,6122,301,2,101,2.87107E+18,STAR,-0.0001169846,2550,54206,108
1.23767E+18,202.3899421,18.07369631,18.6243,17.14563,16.251,15.85873,15.51977,5314,301,1,166,2.93421E+18,GALAXY,0.1199379,2606,54154,404
1.23768E+18,350.1633064,1.767686504,18.55388,17.61234,17.30155,17.18556,17.13912,7717,301,2,264,4.82349E+18,STAR,0.0001787507,4284,55863,492
1.23767E+18,47.19930477,38.28293767,18.81198,17.12011,16.40329,16.12394,15.97477,5934,301,2,203,2.74847E+18,STAR,-5.52E-05,2441,54065,541
1.23767E+18,47.24133523,38.29406099,19.15376,17.30709,16.5762,16.29992,16.13351,5934,301,2,203,2.74847E+18,STAR,-0.0001573603,2441,54065,545
1.23767E+18,52.99302043,-0.6070962405,19.5342,18.21422,17.52715,17.09834,16.84305,4849,301,2,808,4.66131E+17,GALAXY,0.0665326,414,51869,30
1.23767E+18,221.5008292,13.72002435,19.2214,17.81807,17.31761,17.04791,16.85478,5322,301,2,80,3.09631E+18,GALAXY,0.02885258,2750,54242,312
1.23766E+18,196.5890322,47.10350251,19.28551,17.26472,16.27356,15.87984,15.51174,3699,301,4,74,8.34416E+18,GALAXY,0.114773,7411,56776,436
1.23766E+18,198.1891144,46.934976,16.68247,15.36907,14.64433,14.28516,13.94987,3699,301,4,81,1.64285E+18,GALAXY,0.02768055,1459,53117,576
1.23766E+18,217.4045183,42.84538092,19.5178,17.87512,17.05853,16.66858,16.36241,3699,301,4,176,1.57066E+18,GALAXY,0.0832504,1395,52825,116
1.23767E+18,232.1192572,18.53472827,19.11635,17.22273,16.25291,15.7783,15.43251,4670,301,1,230,3.14593E+18,GALAXY,0.0551001,2794,54537,614
1.23767E+18,231.2930906,58.16713431,19.46102,19.17895,19.19426,19.07467,19.08933,6122,301,2,36,6.92505E+17,QSO,1.561603,615,52347,277
1.23767E+18,249.8856879,62.4066694,18.10836,16.32851,15.72079,15.52369,15.42397,6122,301,2,104,2.87105E+18,STAR,-0.0001810013,2550,54206,30
1.23766E+18,168.2150218,39.592452,19.41261,17.7594,16.86051,16.38377,16.04696,4469,301,5,362,2.22941E+18,GALAXY,0.09587837,1980,53433,453
1.23765E+18,4.396896305,-11.02346518,17.49365,16.61576,16.26319,16.12258,16.07619,1740,301,1,51,7.34099E+17,STAR,-0.000420812,652,52138,44
1.23765E+18,5.579115391,-10.98568924,19.44568,17.2798,16.44302,16.11632,15.96406,1740,301,1,59,2.15279E+18,STAR,-2.78E-06,1912,53293,246
1.23765E+18,8.361722016,-10.98210913,18.7652,17.73181,17.33008,17.17685,17.12552,1740,301,1,77,3.49594E+18,STAR,0.0003368276,3105,54825,88
1.23765E+18,17.21112346,-10.65576329,19.47331,17.94023,17.27955,17.02045,16.87573,1740,301,1,135,3.50042E+18,STAR,-0.0003517468,3109,54833,7
1.23768E+18,351.2107283,3.152075968,16.43946,15.54226,15.20029,15.06798,15.00593,7712,301,5,271,4.82354E+18,STAR,-0.0001504354,4284,55863,664
1.23768E+18,351.6360644,3.219911998,19.00185,18.08242,17.72218,17.5949,17.53793,7712,301,5,274,1.27103E+19,STAR,-0.000407991,11289,58398,120
1.23768E+18,358.0826699,3.13053599,17.48867,16.58697,16.24329,16.11341,16.06072,7712,301,5,317,4.8168E+18,STAR,-0.001140358,4278,55505,714
1.23766E+18,252.980716,39.33246608,19.0729,19.07107,18.80975,18.72783,18.71935,2335,301,4,43,1.20698E+19,QSO,1.454507,10720,58250,708
1.23767E+18,157.5225001,17.97555048,18.66474,17.20148,16.6491,16.46068,16.37755,5935,301,4,273,8.39271E+18,STAR,1.39E-05,7454,56751,930
1.23767E+18,141.5015883,14.97732954,19.21143,18.95417,18.84716,18.89448,18.85009,5935,301,4,168,1.07875E+19,QSO,0.9171038,9581,57783,923
1.23767E+18,305.3375759,-12.07786716,18.79564,17.72318,17.5704,17.53074,17.53136,5421,301,6,207,3.53207E+18,STAR,-0.0002618034,3137,54730,460
1.23767E+18,245.0954902,61.74183926,17.53078,16.53789,16.22231,16.09153,16.07629,6122,301,2,88,2.87112E+18,STAR,-5.04E-06,2550,54206,287
1.23767E+18,230.1079845,57.67197335,19.30433,18.32338,17.99468,17.86452,17.84397,6122,301,2,31,9.48252E+18,STAR,-0.0003652491,8422,58219,678
1.23766E+18,127.1693447,28.39509928,19.26402,19.10022,18.66466,18.19171,18.07319,3606,301,4,23,1.42666E+18,QSO,0.212689,1267,52932,539
1.23766E+18,134.2497509,32.6522656,18.69532,16.85586,15.9953,15.62504,15.38416,3606,301,4,73,1.43116E+18,GALAXY,0.06582114,1271,52974,510
1.23766E+18,133.255685,32.18871675,19.38413,17.37757,16.29523,15.83123,15.42858,3606,301,4,66,1.43109E+18,GALAXY,0.1188096,1271,52974,262
1.23766E+18,132.3842491,31.71066241,18.72171,16.96185,16.10944,15.70413,15.39627,3606,301,4,60,5.83805E+18,GALAXY,0.07778619,5185,55978,940
1.23766E+18,135.3578868,57.21552448,19.10983,17.64966,16.83231,16.38746,16.06313,3600,301,3,38,5.43945E+17,GALAXY,0.09882604,483,51924,493
1.23766E+18,197.141022,46.9617631,19.34886,18.48601,18.17551,17.92458,17.87366,3699,301,4,77,1.64282E+18,GALAXY,0.136677,1459,53117,492
1.23766E+18,197.2547747,46.99027835,18.6118,17.46277,17.03531,16.71971,16.52875,3699,301,4,77,1.64282E+18,GALAXY,0.06293067,1459,53117,483
1.23766E+18,228.2888399,38.58542389,19.29978,18.14238,17.70838,17.35322,17.27509,3699,301,4,238,1.57527E+18,GALAXY,0.09934582,1399,53172,483
1.23765E+18,160.5831431,-1.873126507,19.32116,19.27487,19.49813,19.69905,19.80507,1140,301,4,51,4.24602E+18,QSO,2.687479,3771,55544,898
1.23767E+18,155.9371528,24.98964406,19.05953,18.85762,18.77571,18.5806,18.14195,5080,301,5,282,1.08369E+19,QSO,0.3945891,9625,57834,258
1.23767E+18,140.0685116,14.57148983,19.5893,17.88998,17.107,16.84841,16.71297,5935,301,4,159,3.59394E+18,STAR,2.53E-05,3192,54829,234
1.23768E+18,329.8826392,22.84924679,19.2138,18.19102,17.77962,17.61208,17.53424,8110,301,3,46,8.53009E+18,STAR,-0.0006922673,7576,56948,978
1.23768E+18,331.0024725,23.19191499,19.3535,18.29924,17.89898,17.76518,17.68253,8110,301,3,53,8.53438E+18,STAR,-0.0005725017,7580,56955,230
1.23766E+18,209.8369916,44.9209115,19.14676,17.39368,16.59883,16.22315,15.95035,3699,301,4,137,1.65058E+18,GALAXY,0.07080446,1466,53083,30
1.23766E+18,214.7872569,43.47879875,19.28533,18.07256,17.33248,17.00307,16.75564,3699,301,4,163,1.56952E+18,GALAXY,0.1201871,1394,53108,68
1.23766E+18,218.0208911,42.64840446,18.65927,16.84327,15.92211,15.483,15.13616,3699,301,4,179,1.57064E+18,GALAXY,0.09666918,1395,52825,40
1.23766E+18,222.1845982,41.11365599,17.77122,16.41551,15.59634,15.18674,14.8768,3699,301,4,202,1.573E+18,GALAXY,0.0793461,1397,53119,433
1.23766E+18,202.9070877,46.15085648,15.66933,13.97439,13.28732,12.92602,12.69673,3699,301,4,104,1.64722E+18,GALAXY,0.008612214,1463,53063,118
1.23766E+18,205.1782871,45.84745861,17.69581,16.34112,15.71101,15.33685,15.09914,3699,301,4,114,1.64956E+18,GALAXY,0.0581238,1465,53082,422
1.23766E+18,210.8532547,44.5661531,19.22754,17.81294,16.91927,16.465,16.13321,3699,301,4,142,1.65183E+18,GALAXY,0.1554317,1467,53115,476
1.23766E+18,213.3653878,43.91383558,18.03742,16.94187,16.50975,16.22813,16.07841,3699,301,4,155,1.56961E+18,GALAXY,0.0404058,1394,53108,390
1.23766E+18,144.5049922,34.67894615,19.03877,18.16185,17.9337,17.71903,17.60598,3647,301,3,51,1.79475E+18,GALAXY,0.07952199,1594,52992,227
1.23766E+18,149.4663535,36.63566989,19.12791,17.73672,17.14451,16.82142,16.64796,3647,301,3,81,1.79699E+18,GALAXY,0.0537727,1596,52998,198
1.23766E+18,163.7427363,40.36602557,18.96512,17.75551,17.02679,16.64201,16.39872,3647,301,3,159,1.61571E+18,GALAXY,0.1413229,1435,52996,173
1.23767E+18,229.0147008,25.93889219,19.07971,17.25916,16.29161,15.85859,15.51424,4576,301,2,706,2.42861E+18,GALAXY,0.08887465,2157,54242,144
1.23767E+18,246.7110216,62.02160314,16.44998,15.2854,14.91003,14.76865,14.74651,6122,301,2,93,2.88234E+18,STAR,-0.0002145225,2560,54205,133
1.23767E+18,180.6933254,18.7065823,19.01556,17.87884,17.34068,16.96606,16.76678,5314,301,1,28,2.92182E+18,GALAXY,0.06854661,2595,54207,408
1.23767E+18,193.1111168,18.55819067,18.77789,17.76451,17.18496,16.83116,16.62111,5314,301,1,107,2.92863E+18,GALAXY,0.1458599,2601,54144,615
1.23766E+18,118.8318686,53.33131996,15.3605,13.90629,13.26308,12.92054,12.59479,4264,301,5,119,4.14572E+18,GALAXY,0.02469199,3682,55244,562
1.23766E+18,218.1222414,56.71644502,19.52575,18.44005,18.07129,17.88348,17.82293,3225,301,6,67,1.30734E+18,STAR,-0.0005494385,1161,52703,601
1.23766E+18,223.9655615,10.89946249,19.21224,18.04328,17.5589,17.24869,17.07398,3996,301,1,132,1.93213E+18,GALAXY,0.09468608,1716,53827,312
1.23766E+18,226.3983137,10.41921874,19.01665,18.00358,17.60659,17.37546,17.22416,3996,301,1,149,1.93438E+18,GALAXY,0.03893046,1718,53850,311
1.23765E+18,118.306169,42.9612373,19.23124,18.29228,17.93825,17.78903,17.74176,1350,301,3,87,9.31795E+18,STAR,5.21E-05,8276,57067,14
1.23766E+18,223.3534625,40.65742249,19.19964,17.49951,16.64043,16.19864,15.89506,3699,301,4,209,1.5729E+18,GALAXY,0.08368143,1397,53119,69
1.23766E+18,209.2630827,44.86446643,19.18609,17.88211,17.1795,16.80262,16.54,3699,301,4,134,1.65059E+18,GALAXY,0.1199325,1466,53083,63
1.23767E+18,222.3200656,13.04546119,18.73045,18.19329,18.06578,18.07292,17.85267,5322,301,1,86,6.16208E+18,QSO,0.8315052,5473,56033,120
1.23767E+18,224.6226466,12.70773192,19.08627,17.7534,17.18844,16.99372,16.91537,5322,301,1,101,3.83722E+18,STAR,-0.0006732889,3408,54948,573
1.23766E+18,225.9752001,38.65362886,19.21645,18.02237,17.38559,17.01682,16.74308,3699,301,2,227,1.57403E+18,GALAXY,0.1141958,1398,53146,81
1.23766E+18,133.484925,32.29957266,19.19015,18.1848,17.84862,17.65054,17.73579,3606,301,4,68,1.43109E+18,GALAXY,0.03197026,1271,52974,276
1.23766E+18,129.8276437,30.10203118,17.34112,15.88495,15.19168,14.86638,14.61448,3606,301,4,42,1.42781E+18,GALAXY,0.04905637,1268,52933,601
1.23766E+18,130.3551314,30.42555625,18.91782,17.79582,17.34079,16.93935,16.82496,3606,301,4,46,1.4289E+18,GALAXY,0.1017541,1269,52937,478
1.23766E+18,134.157967,32.66828049,18.69142,16.70005,15.81579,15.40195,15.082,3606,301,4,72,1.43116E+18,GALAXY,0.06508908,1271,52974,505
1.23766E+18,134.1758922,32.61579938,19.06729,17.33672,16.67092,16.29363,16.0346,3606,301,4,72,1.43116E+18,GALAXY,0.0532628,1271,52974,508
